1369	809	Used-for
1370	648	Part-of
59	1371	Is-a-Prerequisite-of
261	16	Used-for
691	1372	Used-for
43	1373	Used-for
715	163	Conjunction
956	1374	Is-a-Prerequisite-of
1375	1376	Evaluate-for
197	85	Is-a-Prerequisite-of
1377	810	Used-for
1378	1379	Used-for
661	9	Is-a-Prerequisite-of
1380	98	Evaluate-for
63	52	Used-for
1381	1382	Evaluate-for
1383	899	Is-a-Prerequisite-of
865	1384	Evaluate-for
487	1385	Part-of
1386	111	Hyponym-Of
283	1387	Evaluate-for
332	74	Used-for
1388	1389	Is-a-Prerequisite-of
338	673	Compare
1137	1390	Used-for
1391	162	Part-of
72	1373	Part-of
285	1199	Part-of
1392	776	Evaluate-for
95	255	Is-a-Prerequisite-of
1393	1394	Evaluate-for
441	153	Is-a-Prerequisite-of
705	1395	Compare
931	572	Evaluate-for
1396	1397	Part-of
1398	1399	Compare
30	1400	Used-for
1401	1382	Evaluate-for
1304	41	Used-for
43	94	Evaluate-for
562	1402	Compare
1403	792	Evaluate-for
169	92	Hyponym-Of
1404	156	Hyponym-Of
208	1405	Used-for
957	361	Part-of
1406	1272	Is-a-Prerequisite-of
1407	46	Part-of
469	1408	Evaluate-for
1378	1409	Used-for
78	1410	Evaluate-for
32	1247	Part-of
323	58	Used-for
97	1411	Part-of
685	1412	Evaluate-for
1413	449	Used-for
1414	479	Hyponym-Of
532	1415	Used-for
763	1416	Evaluate-for
1366	1417	Compare
334	166	Used-for
479	895	Used-for
1388	1418	Is-a-Prerequisite-of
1419	1420	Is-a-Prerequisite-of
1421	129	Used-for
111	259	Used-for
59	208	Is-a-Prerequisite-of
95	571	Used-for
1422	1423	Used-for
1360	10	Is-a-Prerequisite-of
1424	685	Used-for
59	216	Is-a-Prerequisite-of
1425	1426	Used-for
494	1427	Hyponym-Of
343	1428	Used-for
1429	301	Used-for
1430	305	Part-of
1431	1432	Evaluate-for
471	1433	Used-for
352	1332	Used-for
673	1434	Used-for
875	1435	Used-for
1436	301	Part-of
1437	1438	Used-for
619	550	Used-for
729	351	Evaluate-for
176	1439	Used-for
1440	97	Used-for
1294	1441	Evaluate-for
449	535	Used-for
495	810	Used-for
142	1442	Evaluate-for
1443	1444	Is-a-Prerequisite-of
549	136	Used-for
736	11	Is-a-Prerequisite-of
270	1445	Part-of
1446	939	Hyponym-Of
1447	68	Part-of
1448	1449	Used-for
867	941	Used-for
659	1450	Is-a-Prerequisite-of
1451	1452	Evaluate-for
947	362	Is-a-Prerequisite-of
11	613	Part-of
211	749	Hyponym-Of
1453	378	Used-for
1454	1455	Used-for
643	1456	Part-of
1457	134	Used-for
162	932	Used-for
292	52	Used-for
1458	473	Used-for
708	767	Is-a-Prerequisite-of
394	1459	Used-for
1181	119	Hyponym-Of
197	1460	Evaluate-for
449	1461	Evaluate-for
202	1462	Used-for
332	262	Part-of
631	543	Evaluate-for
461	1463	Used-for
1464	301	Part-of
570	1465	Part-of
418	1466	Is-a-Prerequisite-of
120	1467	Evaluate-for
1468	108	Used-for
963	1469	Part-of
236	1470	Evaluate-for
1028	809	Used-for
211	1471	Used-for
896	1472	Used-for
56	1473	Evaluate-for
765	1474	Used-for
707	1475	Used-for
177	1476	Evaluate-for
1477	1478	Hyponym-Of
1255	1479	Part-of
816	245	Part-of
956	1480	Is-a-Prerequisite-of
148	1481	Used-for
365	1482	Compare
957	1483	Part-of
1363	961	Is-a-Prerequisite-of
1262	1484	Is-a-Prerequisite-of
1485	1486	Used-for
1487	1488	Compare
1489	609	Used-for
1490	626	Used-for
453	1491	Compare
207	1492	Is-a-Prerequisite-of
244	1493	Compare
1494	343	Part-of
1179	1495	Evaluate-for
11	43	Part-of
170	1496	Used-for
245	1497	Evaluate-for
338	609	Hyponym-Of
931	1498	Part-of
1345	43	Hyponym-Of
186	196	Is-a-Prerequisite-of
178	1499	Used-for
255	1500	Part-of
390	2	Used-for
685	74	Used-for
358	1501	Is-a-Prerequisite-of
646	1502	Compare
1503	348	Is-a-Prerequisite-of
120	1467	Used-for
1504	1028	Part-of
384	1505	Used-for
1506	930	Used-for
1168	43	Compare
807	435	Is-a-Prerequisite-of
23	1507	Used-for
1508	42	Used-for
1509	1272	Evaluate-for
497	1510	Evaluate-for
1426	196	Is-a-Prerequisite-of
1511	378	Used-for
831	310	Is-a-Prerequisite-of
1512	807	Used-for
140	357	Part-of
727	885	Part-of
705	443	Compare
736	1513	Is-a-Prerequisite-of
245	1514	Compare
1515	1347	Evaluate-for
1516	1127	Evaluate-for
1517	1518	Hyponym-Of
1519	1520	Hyponym-Of
1521	12	Hyponym-Of
41	114	Part-of
246	1522	Used-for
85	1523	Used-for
451	1524	Evaluate-for
975	565	Used-for
1103	1525	Used-for
58	1197	Is-a-Prerequisite-of
737	1526	Used-for
1230	1527	Used-for
1528	796	Evaluate-for
1529	1145	Evaluate-for
42	1530	Evaluate-for
550	1531	Used-for
49	689	Part-of
357	1532	Used-for
23	1533	Compare
737	683	Is-a-Prerequisite-of
1534	244	Conjunction
94	49	Evaluate-for
655	177	Used-for
1535	1536	Is-a-Prerequisite-of
208	369	Hyponym-Of
685	952	Used-for
1253	177	Used-for
814	1537	Evaluate-for
1393	1538	Evaluate-for
347	1539	Used-for
931	1540	Used-for
875	1541	Part-of
1504	1542	Used-for
875	1543	Used-for
673	1544	Evaluate-for
975	1545	Used-for
27	1179	Is-a-Prerequisite-of
400	508	Is-a-Prerequisite-of
315	1546	Evaluate-for
679	1547	Compare
190	1084	Is-a-Prerequisite-of
1548	119	Used-for
1549	19	Used-for
434	1550	Hyponym-Of
1551	1552	Used-for
1553	1554	Part-of
941	1555	Evaluate-for
1015	1556	Compare
165	1557	Is-a-Prerequisite-of
1296	1558	Used-for
1557	1559	Evaluate-for
154	1560	Used-for
421	685	Hyponym-Of
119	1561	Part-of
1562	700	Is-a-Prerequisite-of
245	277	Compare
1563	464	Used-for
1564	576	Part-of
185	1565	Used-for
1184	193	Hyponym-Of
1566	1554	Is-a-Prerequisite-of
70	390	Part-of
13	696	Part-of
1567	434	Part-of
85	89	Part-of
244	1527	Evaluate-for
323	1568	Used-for
1569	1290	Is-a-Prerequisite-of
1570	343	Hyponym-Of
807	582	Is-a-Prerequisite-of
30	1571	Used-for
59	256	Is-a-Prerequisite-of
1282	1572	Used-for
736	899	Is-a-Prerequisite-of
27	736	Is-a-Prerequisite-of
1573	74	Part-of
1349	118	Used-for
473	1574	Evaluate-for
358	1317	Is-a-Prerequisite-of
207	1575	Is-a-Prerequisite-of
1576	1577	Used-for
1578	7	Part-of
685	44	Hyponym-Of
101	89	Used-for
473	550	Is-a-Prerequisite-of
1579	550	Part-of
957	1580	Compare
510	1581	Used-for
1582	685	Used-for
1583	273	Hyponym-Of
1584	539	Used-for
892	625	Part-of
1585	517	Evaluate-for
661	1586	Used-for
353	190	Is-a-Prerequisite-of
1587	190	Part-of
664	1588	Used-for
727	1589	Used-for
831	667	Is-a-Prerequisite-of
1261	414	Part-of
1590	1591	Used-for
1592	1593	Used-for
109	55	Used-for
649	1594	Used-for
150	353	Is-a-Prerequisite-of
317	1595	Used-for
1596	292	Used-for
1597	1598	Part-of
811	1599	Used-for
1600	1601	Part-of
59	542	Is-a-Prerequisite-of
216	1602	Used-for
281	282	Hyponym-Of
202	1603	Evaluate-for
1366	1604	Is-a-Prerequisite-of
1605	1127	Evaluate-for
640	1098	Part-of
1606	443	Is-a-Prerequisite-of
351	1607	Used-for
52	532	Part-of
700	162	Used-for
973	1608	Evaluate-for
504	1609	Used-for
1610	1426	Hyponym-Of
1611	344	Part-of
337	700	Is-a-Prerequisite-of
114	113	Compare
648	1612	Used-for
605	1613	Used-for
705	1614	Used-for
216	1615	Used-for
347	1616	Is-a-Prerequisite-of
570	1221	Used-for
261	331	Part-of
85	693	Hyponym-Of
1103	115	Evaluate-for
171	361	Used-for
1617	181	Used-for
307	1618	Used-for
570	292	Used-for
935	1619	Conjunction
1620	56	Used-for
273	1621	Used-for
1622	1623	Compare
1483	574	Hyponym-Of
1090	1624	Part-of
625	532	Compare
1612	741	Part-of
497	1625	Used-for
130	663	Compare
78	1626	Evaluate-for
1627	501	Hyponym-Of
1628	125	Part-of
1032	586	Used-for
1022	438	Part-of
365	1629	Evaluate-for
807	767	Is-a-Prerequisite-of
1512	1458	Used-for
570	1630	Part-of
453	8	Evaluate-for
590	1631	Used-for
1632	1633	Used-for
268	175	Is-a-Prerequisite-of
1634	1242	Used-for
846	1635	Hyponym-Of
430	685	Used-for
523	1000	Evaluate-for
1345	1636	Evaluate-for
261	30	Part-of
1142	1637	Evaluate-for
74	1638	Part-of
990	540	Part-of
255	336	Is-a-Prerequisite-of
479	1639	Used-for
1640	70	Used-for
222	946	Conjunction
1641	1642	Evaluate-for
1643	414	Part-of
736	1644	Is-a-Prerequisite-of
38	65	Used-for
586	1645	Evaluate-for
1551	1646	Used-for
1647	550	Part-of
207	99	Is-a-Prerequisite-of
1648	813	Part-of
467	451	Used-for
702	177	Conjunction
255	1215	Compare
248	1649	Part-of
762	63	Hyponym-Of
184	1650	Evaluate-for
112	186	Part-of
1651	303	Part-of
1652	438	Hyponym-Of
1653	129	Used-for
865	1654	Used-for
129	776	Is-a-Prerequisite-of
81	1655	Part-of
685	431	Used-for
166	1656	Part-of
38	1657	Used-for
1500	1369	Used-for
848	243	Compare
655	1658	Used-for
511	1659	Used-for
1272	1660	Part-of
1661	935	Part-of
370	1662	Part-of
263	1663	Evaluate-for
1454	1664	Compare
970	1665	Compare
1159	174	Part-of
1260	1666	Used-for
1440	1667	Evaluate-for
807	1362	Is-a-Prerequisite-of
283	1668	Evaluate-for
405	1669	Evaluate-for
186	600	Is-a-Prerequisite-of
1670	1671	Used-for
236	1672	Evaluate-for
59	473	Is-a-Prerequisite-of
319	396	Is-a-Prerequisite-of
142	1673	Used-for
631	1674	Conjunction
1247	464	Hyponym-Of
1675	491	Used-for
207	140	Is-a-Prerequisite-of
1676	43	Part-of
1677	303	Part-of
1120	11	Is-a-Prerequisite-of
129	1678	Used-for
207	1679	Is-a-Prerequisite-of
1578	1680	Used-for
1681	1089	Hyponym-Of
97	89	Part-of
1682	194	Used-for
1683	1151	Used-for
1282	1684	Used-for
283	1685	Evaluate-for
70	399	Evaluate-for
443	801	Used-for
1686	673	Is-a-Prerequisite-of
182	616	Used-for
211	89	Part-of
291	1687	Evaluate-for
241	98	Used-for
57	776	Used-for
11	1688	Used-for
1689	244	Hyponym-Of
1690	688	Is-a-Prerequisite-of
224	1606	Is-a-Prerequisite-of
1137	177	Used-for
1177	690	Is-a-Prerequisite-of
378	1691	Part-of
1648	741	Compare
163	1692	Used-for
1693	1694	Part-of
1695	1207	Compare
1397	1696	Used-for
736	1697	Is-a-Prerequisite-of
1146	182	Part-of
543	1698	Used-for
1699	1700	Used-for
943	495	Is-a-Prerequisite-of
1701	47	Used-for
1702	1199	Part-of
691	1703	Evaluate-for
1037	1704	Compare
175	227	Is-a-Prerequisite-of
777	97	Used-for
1309	1547	Used-for
263	592	Part-of
1705	21	Used-for
336	1270	Is-a-Prerequisite-of
1706	254	Part-of
1103	37	Part-of
1707	952	Is-a-Prerequisite-of
283	1708	Evaluate-for
792	1709	Part-of
508	1710	Is-a-Prerequisite-of
11	1711	Hyponym-Of
1202	1500	Part-of
122	1712	Used-for
360	1713	Used-for
737	1714	Evaluate-for
52	1715	Is-a-Prerequisite-of
313	1716	Used-for
386	682	Hyponym-Of
238	1023	Part-of
1448	1717	Used-for
1718	128	Part-of
1253	331	Part-of
655	1719	Used-for
186	1591	Is-a-Prerequisite-of
95	1720	Evaluate-for
207	1450	Is-a-Prerequisite-of
1721	302	Used-for
1426	141	Is-a-Prerequisite-of
646	292	Conjunction
283	129	Evaluate-for
1722	1723	Evaluate-for
1114	1724	Evaluate-for
656	793	Evaluate-for
1725	410	Is-a-Prerequisite-of
1725	1726	Evaluate-for
1306	1727	Part-of
853	1728	Used-for
1729	231	Part-of
185	1730	Used-for
1551	1731	Used-for
707	443	Part-of
125	1732	Used-for
1094	1733	Compare
1734	1735	Used-for
796	1736	Used-for
853	125	Evaluate-for
1137	440	Evaluate-for
332	502	Part-of
950	1225	Is-a-Prerequisite-of
128	1286	Is-a-Prerequisite-of
1737	97	Used-for
863	1738	Is-a-Prerequisite-of
11	1739	Used-for
1740	1741	Compare
311	1638	Evaluate-for
1742	88	Hyponym-Of
184	1743	Evaluate-for
233	70	Used-for
550	16	Compare
323	1744	Used-for
1055	1745	Part-of
646	1746	Is-a-Prerequisite-of
1747	181	Part-of
1748	30	Used-for
186	27	Is-a-Prerequisite-of
190	947	Is-a-Prerequisite-of
353	1749	Used-for
827	347	Part-of
36	1750	Used-for
623	885	Is-a-Prerequisite-of
56	70	Hyponym-Of
378	1751	Part-of
1752	41	Used-for
111	1753	Evaluate-for
1160	1754	Used-for
421	1755	Used-for
120	1756	Part-of
1422	443	Used-for
671	106	Used-for
309	1757	Compare
1146	626	Used-for
57	997	Used-for
1758	1759	Used-for
1477	449	Used-for
671	1760	Used-for
1413	1761	Hyponym-Of
1762	92	Used-for
141	1763	Part-of
48	1764	Evaluate-for
888	810	Hyponym-Of
362	1765	Is-a-Prerequisite-of
1766	776	Hyponym-Of
892	1435	Compare
1767	645	Used-for
1768	514	Evaluate-for
1769	1770	Part-of
1195	163	Used-for
867	685	Used-for
440	182	Part-of
129	89	Part-of
510	410	Part-of
294	134	Used-for
1536	98	Is-a-Prerequisite-of
81	1771	Part-of
1772	521	Is-a-Prerequisite-of
196	435	Is-a-Prerequisite-of
1773	1774	Evaluate-for
975	1775	Evaluate-for
1776	30	Part-of
1777	159	Used-for
49	1778	Used-for
401	1779	Used-for
1413	1127	Evaluate-for
13	192	Part-of
400	245	Is-a-Prerequisite-of
291	1541	Part-of
1272	350	Used-for
907	1780	Compare
736	150	Is-a-Prerequisite-of
1015	1003	Used-for
707	1781	Used-for
120	1285	Evaluate-for
963	125	Used-for
685	625	Used-for
52	399	Evaluate-for
224	1021	Is-a-Prerequisite-of
765	1735	Used-for
1782	50	Used-for
1783	1145	Hyponym-Of
1784	68	Part-of
245	269	Used-for
184	1785	Used-for
1786	181	Used-for
707	52	Used-for
151	481	Is-a-Prerequisite-of
1179	527	Is-a-Prerequisite-of
283	245	Evaluate-for
38	443	Used-for
471	1787	Compare
1294	1788	Evaluate-for
667	543	Is-a-Prerequisite-of
1317	1789	Is-a-Prerequisite-of
283	1790	Evaluate-for
434	193	Evaluate-for
49	396	Is-a-Prerequisite-of
36	1791	Is-a-Prerequisite-of
58	435	Hyponym-Of
1792	939	Used-for
100	1025	Conjunction
1793	520	Used-for
1725	1794	Compare
831	196	Is-a-Prerequisite-of
776	809	Part-of
1137	125	Used-for
196	473	Is-a-Prerequisite-of
370	1795	Compare
92	40	Used-for
487	1796	Used-for
651	933	Part-of
1188	593	Used-for
1066	901	Used-for
636	1797	Evaluate-for
655	1798	Used-for
755	1799	Used-for
174	1800	Evaluate-for
392	1801	Compare
97	58	Used-for
63	625	Used-for
1802	431	Used-for
261	162	Used-for
176	1803	Used-for
934	111	Evaluate-for
736	1364	Is-a-Prerequisite-of
30	1328	Hyponym-Of
28	1429	Hyponym-Of
1804	520	Used-for
309	1805	Compare
869	1335	Conjunction
1658	56	Used-for
355	27	Used-for
1511	1806	Used-for
451	1807	Is-a-Prerequisite-of
323	1808	Used-for
946	1272	Used-for
372	1374	Is-a-Prerequisite-of
372	1044	Is-a-Prerequisite-of
498	1809	Part-of
926	1810	Used-for
52	186	Hyponym-Of
901	1499	Used-for
196	582	Is-a-Prerequisite-of
737	882	Hyponym-Of
100	1811	Is-a-Prerequisite-of
255	374	Compare
401	1812	Hyponym-Of
1813	1562	Hyponym-Of
1814	53	Hyponym-Of
608	443	Used-for
1721	1815	Part-of
1816	673	Is-a-Prerequisite-of
216	1725	Is-a-Prerequisite-of
38	27	Used-for
1817	995	Is-a-Prerequisite-of
162	946	Evaluate-for
1818	775	Evaluate-for
431	1819	Part-of
363	347	Part-of
21	1820	Used-for
487	1821	Used-for
365	1585	Evaluate-for
169	92	Part-of
1822	421	Compare
656	1823	Compare
1824	1089	Hyponym-Of
814	1825	Evaluate-for
162	74	Part-of
119	80	Part-of
358	17	Is-a-Prerequisite-of
1826	1531	Part-of
119	1827	Part-of
1437	867	Used-for
263	1828	Compare
561	1829	Part-of
479	57	Compare
386	1830	Compare
373	141	Part-of
1831	801	Part-of
310	1832	Is-a-Prerequisite-of
1448	1833	Part-of
386	566	Part-of
453	1000	Evaluate-for
1834	1300	Hyponym-Of
1298	125	Part-of
160	625	Part-of
273	1835	Used-for
309	736	Is-a-Prerequisite-of
101	52	Evaluate-for
170	773	Compare
1582	1836	Part-of
901	1837	Used-for
1838	935	Used-for
796	1528	Evaluate-for
166	1839	Part-of
125	891	Used-for
1840	371	Is-a-Prerequisite-of
1388	767	Is-a-Prerequisite-of
202	1841	Used-for
550	364	Used-for
1363	668	Is-a-Prerequisite-of
1718	1842	Compare
1066	901	Evaluate-for
1843	27	Used-for
425	1844	Used-for
880	717	Used-for
162	1845	Compare
21	1846	Used-for
1847	1848	Used-for
679	1849	Hyponym-Of
761	1190	Hyponym-Of
1721	1850	Part-of
1851	576	Evaluate-for
1852	305	Part-of
363	549	Conjunction
1853	1300	Hyponym-Of
533	74	Used-for
1854	1855	Compare
207	60	Is-a-Prerequisite-of
1856	1857	Used-for
136	1858	Used-for
706	112	Evaluate-for
400	11	Is-a-Prerequisite-of
1859	520	Used-for
201	1860	Used-for
251	1861	Is-a-Prerequisite-of
1862	351	Used-for
311	867	Used-for
1230	1863	Evaluate-for
1864	434	Part-of
1146	451	Used-for
211	1865	Used-for
487	1866	Part-of
918	1041	Used-for
1026	1867	Is-a-Prerequisite-of
140	274	Part-of
202	750	Part-of
605	1868	Used-for
1869	1870	Used-for
1871	1870	Compare
207	100	Is-a-Prerequisite-of
762	384	Part-of
1600	1872	Used-for
150	449	Used-for
867	1873	Part-of
1773	1874	Evaluate-for
1556	801	Evaluate-for
755	1875	Used-for
781	1876	Used-for
1877	1878	Part-of
1037	1879	Compare
174	1159	Compare
776	186	Used-for
140	1880	Used-for
479	70	Used-for
245	123	Evaluate-for
101	1881	Evaluate-for
182	1882	Used-for
1883	177	Hyponym-Of
915	282	Compare
1378	1812	Used-for
280	420	Evaluate-for
207	58	Is-a-Prerequisite-of
148	1884	Used-for
1885	1127	Used-for
1886	43	Part-of
207	1887	Is-a-Prerequisite-of
248	1888	Part-of
1557	1889	Used-for
1687	399	Evaluate-for
1454	1890	Part-of
405	1810	Evaluate-for
303	1891	Part-of
1892	775	Part-of
1893	301	Compare
829	305	Used-for
41	1894	Evaluate-for
1718	374	Compare
679	1895	Evaluate-for
1896	574	Conjunction
59	177	Is-a-Prerequisite-of
1897	744	Part-of
839	1898	Compare
479	1899	Is-a-Prerequisite-of
97	346	Compare
1900	1015	Conjunction
150	947	Is-a-Prerequisite-of
81	238	Part-of
1901	997	Used-for
196	1362	Is-a-Prerequisite-of
105	1902	Used-for
93	1903	Evaluate-for
343	1904	Is-a-Prerequisite-of
323	1905	Used-for
1015	98	Evaluate-for
1906	952	Used-for
1151	1907	Used-for
59	784	Is-a-Prerequisite-of
1908	231	Hyponym-Of
1909	801	Evaluate-for
86	1910	Used-for
138	1911	Part-of
332	1455	Used-for
1912	1913	Part-of
98	92	Evaluate-for
27	1914	Used-for
1215	74	Part-of
365	1915	Evaluate-for
661	1916	Part-of
343	626	Evaluate-for
1917	1918	Hyponym-Of
434	1919	Used-for
1920	94	Evaluate-for
737	1921	Is-a-Prerequisite-of
1922	44	Compare
1923	775	Used-for
575	574	Conjunction
1924	181	Part-of
1925	1926	Used-for
1927	371	Part-of
1928	130	Compare
1929	1857	Used-for
449	464	Used-for
1930	371	Compare
1931	975	Evaluate-for
668	357	Is-a-Prerequisite-of
313	1932	Evaluate-for
1933	248	Part-of
567	1934	Used-for
514	1935	Is-a-Prerequisite-of
358	1936	Is-a-Prerequisite-of
1937	555	Part-of
21	1175	Is-a-Prerequisite-of
481	102	Compare
323	55	Used-for
1938	761	Part-of
82	245	Used-for
8	89	Part-of
12	1021	Is-a-Prerequisite-of
358	481	Is-a-Prerequisite-of
1939	1940	Evaluate-for
868	297	Part-of
21	1941	Used-for
1942	1943	Used-for
323	85	Part-of
193	1944	Is-a-Prerequisite-of
685	1945	Used-for
280	1946	Evaluate-for
707	115	Used-for
32	1947	Hyponym-Of
513	1485	Used-for
52	1948	Is-a-Prerequisite-of
549	353	Is-a-Prerequisite-of
23	1638	Used-for
1949	181	Part-of
679	1494	Hyponym-Of
1950	1951	Used-for
1952	119	Used-for
1718	1953	Evaluate-for
1721	1285	Used-for
132	1954	Part-of
685	1955	Used-for
1551	1956	Evaluate-for
1209	1202	Used-for
1431	443	Evaluate-for
1272	1429	Evaluate-for
255	1680	Evaluate-for
5	1957	Compare
1958	348	Used-for
644	1959	Used-for
1015	685	Evaluate-for
309	1960	Is-a-Prerequisite-of
1961	1485	Used-for
781	1962	Is-a-Prerequisite-of
1963	1810	Compare
1964	175	Compare
372	1389	Is-a-Prerequisite-of
1725	1340	Compare
375	1965	Compare
941	1966	Compare
1967	1968	Used-for
81	1430	Hyponym-Of
487	1969	Used-for
1112	626	Used-for
196	400	Is-a-Prerequisite-of
1970	480	Hyponym-Of
1971	351	Used-for
645	1972	Part-of
207	97	Is-a-Prerequisite-of
685	1514	Used-for
1120	150	Is-a-Prerequisite-of
835	89	Part-of
205	204	Evaluate-for
1577	1973	Used-for
562	1974	Compare
549	1975	Part-of
1516	193	Hyponym-Of
21	523	Part-of
1015	1976	Part-of
1977	374	Used-for
471	1978	Used-for
661	550	Used-for
37	414	Part-of
814	1979	Evaluate-for
59	514	Is-a-Prerequisite-of
241	1980	Part-of
349	1846	Used-for
896	471	Part-of
267	872	Evaluate-for
111	592	Part-of
1981	1982	Hyponym-Of
1983	208	Hyponym-Of
1984	1985	Used-for
1375	1986	Compare
443	46	Part-of
532	1987	Used-for
16	1988	Used-for
352	949	Compare
1989	307	Evaluate-for
755	1990	Used-for
28	1991	Used-for
609	1992	Used-for
1993	8	Part-of
860	1994	Used-for
889	390	Hyponym-Of
1995	1857	Used-for
1996	70	Used-for
19	667	Is-a-Prerequisite-of
848	1997	Evaluate-for
188	1998	Used-for
1984	1999	Used-for
1789	1412	Used-for
767	2000	Part-of
473	2001	Evaluate-for
258	49	Used-for
15	1721	Evaluate-for
227	2002	Used-for
1120	1044	Is-a-Prerequisite-of
236	2003	Part-of
159	2004	Compare
112	69	Part-of
2005	2006	Is-a-Prerequisite-of
1335	399	Evaluate-for
425	344	Is-a-Prerequisite-of
664	2007	Is-a-Prerequisite-of
937	2008	Hyponym-Of
572	196	Part-of
2009	626	Used-for
374	128	Compare
567	386	Is-a-Prerequisite-of
2010	1137	Compare
2011	292	Used-for
92	2012	Conjunction
108	347	Used-for
846	2013	Used-for
207	287	Is-a-Prerequisite-of
685	1202	Part-of
2014	43	Part-of
2015	2016	Conjunction
2017	1492	Part-of
640	2018	Part-of
323	2019	Used-for
626	245	Compare
1015	907	Part-of
2020	244	Compare
109	1328	Used-for
57	292	Used-for
888	56	Used-for
267	824	Evaluate-for
644	950	Is-a-Prerequisite-of
2021	1041	Part-of
841	2022	Compare
2023	517	Part-of
561	2024	Hyponym-Of
133	70	Evaluate-for
1036	579	Is-a-Prerequisite-of
97	1221	Conjunction
2025	765	Hyponym-Of
2026	1667	Used-for
479	2027	Used-for
707	1101	Used-for
109	2028	Used-for
41	74	Used-for
2029	111	Part-of
485	1887	Is-a-Prerequisite-of
2030	120	Part-of
358	956	Is-a-Prerequisite-of
2031	256	Is-a-Prerequisite-of
936	2032	Used-for
1199	176	Is-a-Prerequisite-of
108	245	Part-of
185	2033	Part-of
2034	2035	Hyponym-Of
2036	1272	Part-of
390	70	Evaluate-for
98	443	Hyponym-Of
819	2006	Is-a-Prerequisite-of
2037	776	Part-of
814	1394	Compare
2038	2024	Part-of
651	177	Part-of
1073	2039	Is-a-Prerequisite-of
1300	2040	Used-for
1763	744	Used-for
449	52	Used-for
673	2041	Used-for
70	668	Is-a-Prerequisite-of
2042	2043	Is-a-Prerequisite-of
946	10	Used-for
1332	2044	Used-for
2045	1735	Part-of
1262	237	Evaluate-for
899	801	Used-for
2046	645	Used-for
656	89	Part-of
2047	305	Part-of
550	347	Hyponym-Of
2048	2049	Evaluate-for
358	194	Is-a-Prerequisite-of
59	292	Is-a-Prerequisite-of
625	1490	Hyponym-Of
386	2050	Used-for
2051	793	Evaluate-for
2052	2053	Compare
691	2054	Conjunction
59	1225	Is-a-Prerequisite-of
13	516	Part-of
2055	627	Used-for
1500	1067	Conjunction
2056	197	Part-of
2057	1830	Part-of
43	2058	Used-for
2059	776	Part-of
207	52	Is-a-Prerequisite-of
2060	1416	Part-of
59	661	Is-a-Prerequisite-of
2061	219	Evaluate-for
626	523	Evaluate-for
1827	645	Used-for
115	2062	Used-for
425	2063	Is-a-Prerequisite-of
27	2064	Hyponym-Of
28	2065	Part-of
207	11	Is-a-Prerequisite-of
52	414	Part-of
471	2066	Compare
1398	162	Part-of
2067	43	Part-of
2009	625	Hyponym-Of
558	2068	Part-of
2069	1089	Hyponym-Of
2070	983	Part-of
1430	81	Hyponym-Of
463	70	Used-for
196	508	Is-a-Prerequisite-of
1945	414	Part-of
227	497	Used-for
707	2071	Used-for
2072	231	Hyponym-Of
360	1658	Used-for
1810	1963	Compare
136	364	Used-for
1605	63	Hyponym-Of
1122	659	Is-a-Prerequisite-of
614	582	Is-a-Prerequisite-of
1718	868	Compare
532	1890	Part-of
47	2073	Used-for
2074	280	Hyponym-Of
289	1300	Hyponym-Of
2075	21	Hyponym-Of
184	2076	Used-for
2077	153	Compare
1215	92	Compare
227	2078	Is-a-Prerequisite-of
2079	27	Compare
495	384	Part-of
63	1499	Used-for
363	2080	Conjunction
120	2081	Used-for
38	28	Used-for
1847	1682	Part-of
254	2082	Compare
102	196	Part-of
656	2083	Evaluate-for
87	550	Part-of
668	308	Is-a-Prerequisite-of
562	2084	Compare
16	567	Hyponym-Of
207	550	Is-a-Prerequisite-of
387	274	Part-of
37	1258	Used-for
945	726	Used-for
304	810	Used-for
542	1266	Is-a-Prerequisite-of
1562	2085	Used-for
162	715	Part-of
891	1628	Part-of
248	97	Part-of
655	891	Used-for
384	2086	Used-for
70	56	Is-a-Prerequisite-of
1511	2087	Used-for
2088	301	Compare
70	2089	Hyponym-Of
202	2090	Used-for
2055	627	Evaluate-for
1725	2091	Evaluate-for
128	1426	Hyponym-Of
386	384	Part-of
950	140	Is-a-Prerequisite-of
2092	325	Used-for
828	909	Part-of
2093	374	Used-for
1237	1236	Part-of
1650	801	Part-of
615	685	Compare
2094	809	Used-for
691	919	Is-a-Prerequisite-of
1473	193	Part-of
2095	741	Compare
224	736	Is-a-Prerequisite-of
1209	1694	Conjunction
873	1513	Is-a-Prerequisite-of
2096	129	Hyponym-Of
1597	2097	Evaluate-for
443	371	Used-for
2098	2099	Used-for
2100	769	Used-for
494	164	Is-a-Prerequisite-of
306	112	Used-for
1179	101	Part-of
97	115	Used-for
211	2101	Used-for
570	2102	Hyponym-Of
1347	2103	Conjunction
265	347	Used-for
294	2104	Used-for
378	257	Part-of
2105	588	Used-for
162	1718	Compare
1501	2106	Is-a-Prerequisite-of
1886	43	Used-for
1306	378	Used-for
627	647	Evaluate-for
1605	193	Hyponym-Of
1444	1084	Is-a-Prerequisite-of
504	946	Compare
853	626	Evaluate-for
758	1268	Used-for
2107	881	Hyponym-Of
344	2108	Evaluate-for
846	2109	Compare
807	11	Is-a-Prerequisite-of
1953	297	Used-for
1117	2110	Used-for
2111	53	Hyponym-Of
661	1147	Is-a-Prerequisite-of
